slug,start_ts,end_ts,start_iso,end_iso,token_id,btc_price_ref,mom_1m,mom_3m,vol_5m,regime,model_prob_up,market_prob_up,fee_buffer,edge,signal,outcome_up,trade_pnl,hit
btc-updown-5m-1771041600,1771041600,1771041900,2026-02-14T04:00:00+00:00,2026-02-14T04:05:00+00:00,68854088866979910908626232399768257108097534492653437476263101600510258925969,68993.96,0.0005934473664977325,0.0010545364218425364,0.00026531082198529113,Chop,0.5554589886184395,0.495,0.03,0.03045898861843946,SKIP,0.0,0.0,
btc-updown-5m-1771041900,1771041900,1771042200,2026-02-14T04:05:00+00:00,2026-02-14T04:10:00+00:00,80373674660834542133394789578469122600265428088940999149976010567178771260786,68960.87,0.0005366790145881323,0.0004664238651173876,0.00027206117313601256,Chop,0.5353635158043006,0.495,0.03,0.010363515804300644,SKIP,0.0,0.0,
btc-updown-5m-1771042200,1771042200,1771042500,2026-02-14T04:10:00+00:00,2026-02-14T04:15:00+00:00,18631577151727038903696419577311805784852188746812419850378945829837743713130,68906.69,-0.0012648933326917901,-0.0011535628756273058,0.0002649869009433223,Trend,0.406921175362128,0.495,0.03,-0.11807882463787198,SKIP,0.0,0.0,
btc-updown-5m-1771042500,1771042500,1771042800,2026-02-14T04:15:00+00:00,2026-02-14T04:20:00+00:00,55913940276048497595717042337179971958791161323711862629848314783189582782089,68912.81,-0.0006663402880213782,-0.0010599262777206216,0.00027091850202118096,Chop,0.4358630026464615,0.5,0.03,-0.0941369973535385,SKIP,1.0,0.0,
btc-updown-5m-1771042800,1771042800,1771043100,2026-02-14T04:20:00+00:00,2026-02-14T04:25:00+00:00,48500211083627527914034149552015174531967795947554745944199040587100133536937,68884.7,-0.0011117818570019456,-0.001168269188245141,0.0002759363583603353,Trend,0.4130549688424172,0.5,0.03,-0.11694503115758278,SKIP,0.0,0.0,
btc-updown-5m-1771043100,1771043100,1771043400,2026-02-14T04:25:00+00:00,2026-02-14T04:30:00+00:00,104005440036824020284299162748533102850142009675828305046917424421068712667741,68884.7,-0.00016459581711803043,-0.0009760413040956449,0.00028236806560426824,Chop,0.4605703099318537,0.495,0.03,-0.06442969006814628,SKIP,1.0,0.0,
btc-updown-5m-1771043400,1771043400,1771043700,2026-02-14T04:30:00+00:00,2026-02-14T04:35:00+00:00,12266391127910424636627902571535218113322865952340907628378514342918428144840,68931.13,0.0006740248560276458,0.00010518850650891968,0.0002767206494386119,Chop,0.5306809724236254,0.495,0.03,0.005680972423625447,SKIP,0.0,0.0,
btc-updown-5m-1771043700,1771043700,1771044000,2026-02-14T04:35:00+00:00,2026-02-14T04:40:00+00:00,40952243325751281039035179544360847032835694492311704877386184076464774516372,68931.13,0.00030416410233796265,-0.0009106594258396205,0.00026833092789635323,Chop,0.4836900811242515,0.5,0.03,-0.04630991887574851,SKIP,0.0,0.0,
btc-updown-5m-1771044000,1771044000,1771044300,2026-02-14T04:40:00+00:00,2026-02-14T04:45:00+00:00,71820144982459523477806855839243941454274670782572453682492170943817006869865,68883.22,-0.0006950415581465658,-0.0011260008755689158,0.00028237220136149147,Chop,0.4325333682353543,0.5,0.03,-0.09746663176464568,SKIP,0.0,0.0,
btc-updown-5m-1771044300,1771044300,1771044600,2026-02-14T04:45:00+00:00,2026-02-14T04:50:00+00:00,76288770799753324654951543856935827371896616268429874799459112756642910190081,68883.22,-0.0006950415581465658,-0.0011332431475765952,0.0002792996997278027,Chop,0.43235023070775763,0.505,0.03,-0.10264976929224237,SKIP,0.0,0.0,
btc-updown-5m-1771044600,1771044600,1771044900,2026-02-14T04:50:00+00:00,2026-02-14T04:55:00+00:00,106093648975289797585936897659767938382279054246087168164456752797301674122059,68854.71,-0.00041388889776051063,-0.00044740891156665896,0.00028287282226611347,Chop,0.46518045536882346,0.495,0.03,-0.05981954463117653,SKIP,0.0,0.0,
btc-updown-5m-1771044900,1771044900,1771045200,2026-02-14T04:55:00+00:00,2026-02-14T05:00:00+00:00,44422738188699452891373674251312317756024577517577550883230904144507026794689,68788.06,-0.0013814685201998904,-0.0014029240165087374,0.00022206394498458962,Trend,0.39510632965409026,0.495,0.03,-0.12989367034590973,SKIP,0.0,0.0,
btc-updown-5m-1771045200,1771045200,1771045500,2026-02-14T05:00:00+00:00,2026-02-14T05:05:00+00:00,56854656154245460616408708865776401757732323212895499651066609744032182978522,68789.51,-0.0013604184008820493,-0.0013818743494564444,0.00023223446560921782,Trend,0.3965192357233179,0.495,0.03,-0.12848076427668212,SKIP,1.0,0.0,
btc-updown-5m-1771045500,1771045500,1771045800,2026-02-14T05:05:00+00:00,2026-02-14T05:10:00+00:00,26582186304168706688799132432616599513920139648203840445056131265246451881823,68859.63,0.0008667151162791375,-0.0010372671969834238,0.0002459279668891408,Chop,0.5054246717962476,0.5,0.03,-0.024575328203752383,SKIP,0.0,0.0,
btc-updown-5m-1771045800,1771045800,1771046100,2026-02-14T05:10:00+00:00,2026-02-14T05:15:00+00:00,66297440585812538539823453748960713066889151005326606208756881958796731949959,68844.9,0.0007785863743895332,-0.0012509587467956853,0.00025399835248316,Chop,0.4949678108355041,0.505,0.03,-0.040032189164495885,SKIP,1.0,0.0,
btc-updown-5m-1771046100,1771046100,1771046400,2026-02-14T05:15:00+00:00,2026-02-14T05:20:00+00:00,93852284276356035399568558561151128123531542888463571368975916146221807403252,68881.91,0.0003860267607460707,-1.9017694004398628e-05,0.00025797472206585823,Chop,0.5142170928127174,0.5,0.03,-0.015782907187282563,SKIP,1.0,0.0,
btc-updown-5m-1771046400,1771046400,1771046700,2026-02-14T05:20:00+00:00,2026-02-14T05:25:00+00:00,6692740832730202858858592243535225630888359614490402706554191384435655735153,68881.91,0.0010795314414985494,-1.9017694004398628e-05,0.0002559741692807852,Trend,0.5453238843006145,0.5,0.03,0.015323884300614515,SKIP,1.0,0.0,
btc-updown-5m-1771046700,1771046700,1771047000,2026-02-14T05:25:00+00:00,2026-02-14T05:30:00+00:00,4837116154990904853072692382003320152196927223397849015977362392912884109065,68894.7,-0.00011944339667407361,0.0005807881552328183,0.0002520688646540366,Chop,0.5095268500219714,0.495,0.03,-0.015473149978028594,SKIP,0.0,0.0,
btc-updown-5m-1771047000,1771047000,1771047300,2026-02-14T05:30:00+00:00,2026-02-14T05:35:00+00:00,109506813652049604175810339846726746410969117008076709481042400374740201992384,68894.7,0.00018568010091464648,0.0015502690437846252,0.00023614610000307514,Trend,0.5523101001875675,0.5,0.03,0.022310100187567544,SKIP,0.0,0.0,
btc-updown-5m-1771047300,1771047300,1771047600,2026-02-14T05:35:00+00:00,2026-02-14T05:40:00+00:00,58528824390216170249357467184424388603870816060564835191061885081900510048636,68912.1,0.0002525593405589796,0.001755453520748532,0.00022065180352489125,Trend,0.5615091270946911,0.505,0.03,0.026509127094691137,SKIP,0.0,0.0,
btc-updown-5m-1771047600,1771047600,1771047900,2026-02-14T05:40:00+00:00,2026-02-14T05:45:00+00:00,16313893056872688847847336006465035943870609353759867579546458975548034818446,68802.75,-0.0013346454807118269,-0.0008260282548716084,0.00028328348874929104,Trend,0.4132148856247018,0.495,0.03,-0.11178511437529817,SKIP,1.0,0.0,
btc-updown-5m-1771047900,1771047900,1771048200,2026-02-14T05:45:00+00:00,2026-02-14T05:50:00+00:00,33184671485444731265915161899542441790315230281012486044767573344270921612124,68864.28,-0.0004415433988390726,0.0008233098567701602,0.0002980237350334777,Chop,0.5018495969682921,0.5,0.03,-0.028150403031707877,SKIP,1.0,0.0,
btc-updown-5m-1771048200,1771048200,1771048500,2026-02-14T05:50:00+00:00,2026-02-14T05:55:00+00:00,44102882318190841292696513257734395469194481793607581525902544686610149646267,68905.07,0.0012512540148819536,0.0003362276104132927,0.0003028661087887469,Trend,0.5630275450754431,0.505,0.03,0.028027545075443056,SKIP,0.0,0.0,
btc-updown-5m-1771048500,1771048500,1771048800,2026-02-14T05:55:00+00:00,2026-02-14T06:00:00+00:00,113820806775982800454721552736762320477948618076343703483383968595603636029598,68905.07,0.001487149859562401,0.0003362276104132927,0.00029128175088826645,Trend,0.5735580783054539,0.5,0.03,0.04355807830545391,SKIP,0.0,0.0,
btc-updown-5m-1771048800,1771048800,1771049100,2026-02-14T06:00:00+00:00,2026-02-14T06:05:00+00:00,35613685377371518411355953169757127873634743330669346733242277321078691017331,68786.74,-0.0011259828753018778,-0.001567029103835155,0.00035331171261203956,Trend,0.4001469440931526,0.505,0.03,-0.1348530559068474,SKIP,1.0,0.0,
btc-updown-5m-1771049100,1771049100,1771049400,2026-02-14T06:05:00+00:00,2026-02-14T06:10:00+00:00,39847485620728678610641334145155119183884354337163768104288367478360161019711,68786.74,-0.0017172901790826385,-0.001567029103835155,0.00034161555655571696,Trend,0.3750012367528474,0.5,0.03,-0.1549987632471526,SKIP,0.0,0.0,
btc-updown-5m-1771049400,1771049400,1771049700,2026-02-14T06:10:00+00:00,2026-02-14T06:15:00+00:00,1161808551837948386430873857967587358364139038385279105979525844516305400813,68757.69,-0.0021388847003566596,-0.0022406805190961165,0.0003236209256381462,Trend,0.33920797347667914,0.5,0.03,-0.19079202652332086,SKIP,1.0,0.0,
btc-updown-5m-1771049700,1771049700,1771050000,2026-02-14T06:15:00+00:00,2026-02-14T06:20:00+00:00,46736935129477358956189715410585543763381375408425850796450187943689261694734,68796.38,0.00014014328924440113,-9.258350865329283e-05,0.00032251827722221116,Chop,0.5003037599468065,0.495,0.03,-0.024696240053193458,SKIP,1.0,0.0,
btc-updown-5m-1771050000,1771050000,1771050300,2026-02-14T06:20:00+00:00,2026-02-14T06:25:00+00:00,87281692608600590268425790684446870636274201656236256648079576360605512827874,68847.02,0.0013375015598852855,-8.56965114688088e-06,0.00034626834200413606,Trend,0.5562289438729933,0.505,0.03,0.02122894387299326,SKIP,0.0,0.0,
btc-updown-5m-1771050300,1771050300,1771050600,2026-02-14T06:25:00+00:00,2026-02-14T06:30:00+00:00,67407152987277012931651235052231957769883119161386176099905261727548026303352,68847.02,0.0009576751769926775,-0.00025063792143030847,0.0003453314788501145,Chop,0.5320788072529724,0.5,0.03,0.002078807252972409,SKIP,1.0,0.0,
btc-updown-5m-1771050600,1771050600,1771050900,2026-02-14T06:30:00+00:00,2026-02-14T06:35:00+00:00,5236350654926166701321875820101727794269333265588881202036234782126217801923,68898.86,0.00042544195142241235,-9.012399232750801e-05,0.00035916373627245383,Chop,0.5128467026396948,0.5,0.03,-0.017153297360305214,SKIP,0.0,0.0,
btc-updown-5m-1771050900,1771050900,1771051200,2026-02-14T06:35:00+00:00,2026-02-14T06:40:00+00:00,27352138934489257618267967464327512286111503468663958839855676447543767928940,68853.97,0.00010094845063732735,0.0009228019745170578,0.0003674073534741579,Chop,0.5285216694827228,0.5,0.03,-0.0014783305172771655,SKIP,1.0,0.0,
btc-updown-5m-1771051200,1771051200,1771051500,2026-02-14T06:40:00+00:00,2026-02-14T06:45:00+00:00,44756452261134961708247217874223928787260222316668283405390038843647077670613,68853.97,0.00010094845063732735,0.0009773686033092413,0.00032113551729295474,Chop,0.5306140408222653,0.505,0.03,-0.004385959177734738,SKIP,0.0,0.0,
btc-updown-5m-1771051500,1771051500,1771051800,2026-02-14T06:45:00+00:00,2026-02-14T06:50:00+00:00,18647276528713165964659984226067554719759759586941290146542277435384294182,68853.97,-0.0006550158129787567,0.0014002797359829692,0.0003083556366498237,Chop,0.5094479993909647,0.495,0.03,-0.01555200060903525,SKIP,1.0,0.0,
btc-updown-5m-1771051800,1771051800,1771052100,2026-02-14T06:50:00+00:00,2026-02-14T06:55:00+00:00,61878171047690923257393994449034086181555584929834684974733404075220851989871,68912.06,0.0008436695807082222,0.002045035568554487,0.0003181253297873643,Trend,0.594967574260267,0.495,0.03,0.06996757426026703,SKIP,1.0,0.0,
btc-updown-5m-1771052100,1771052100,1771052400,2026-02-14T06:55:00+00:00,2026-02-14T07:00:00+00:00,11889732190871470089799077362356847831203817295137577849536160480243947915933,68916.24,0.0009043777722621379,0.0006778030816518585,0.00032828044806095257,Chop,0.557492873498294,0.5,0.03,0.027492873498294018,SKIP,1.0,0.0,
btc-updown-5m-1771052400,1771052400,1771052700,2026-02-14T07:00:00+00:00,2026-02-14T07:05:00+00:00,57779590049294225454242740183377095879624052275245502689424814015830791925378,68916.24,0.0009043777722621379,0.001005417518434366,0.00024462367176495363,Chop,0.5679895282719476,0.5,0.03,0.0379895282719476,SKIP,0.0,0.0,
btc-updown-5m-1771052700,1771052700,1771053000,2026-02-14T07:05:00+00:00,2026-02-14T07:10:00+00:00,73004346061348349186241350496278847723756090485576446696226398723549524988320,68908.62,-0.000519258846473767,0.00014165691565861557,0.0002596710635876774,Chop,0.4782999885996,0.5,0.03,-0.05170001140040001,SKIP,1.0,0.0,
btc-updown-5m-1771053000,1771053000,1771053300,2026-02-14T07:10:00+00:00,2026-02-14T07:15:00+00:00,109043489416746332169226646209747275025421797806650920886976528008898771978322,68946.07,0.00043284427589203566,0.0006817215319213336,0.00026149011702282786,Chop,0.5372456156524439,0.505,0.03,0.002245615652443883,SKIP,0.0,0.0,
btc-updown-5m-1771053300,1771053300,1771053600,2026-02-14T07:15:00+00:00,2026-02-14T07:20:00+00:00,76186005003469424116870539973992093260878295019266163096538270028653817262355,68919.58,-0.00049308534814291,0.0009528862315419225,0.0002286395995924987,Chop,0.5041112576264332,0.505,0.03,-0.03088874237356684,SKIP,1.0,0.0,
btc-updown-5m-1771053600,1771053600,1771053900,2026-02-14T07:20:00+00:00,2026-02-14T07:25:00+00:00,94510023244391505733740787679461141779754764554279068799979820822394270912476,68913.29,-0.000475444068095736,0.0008615334743950485,0.0002338588908852353,Chop,0.5021124196901748,0.505,0.03,-0.032887580309825165,SKIP,1.0,0.0,
btc-updown-5m-1771053900,1771053900,1771054200,2026-02-14T07:25:00+00:00,2026-02-14T07:30:00+00:00,89651126327445942464935640835957860320726207149686707114888703546094108245602,68940.31,0.0002701616864008318,0.0012539581958744936,0.0002394350129108436,Chop,0.5472403486727666,0.505,0.03,0.012240348672766604,SKIP,1.0,0.0,
btc-updown-5m-1771054200,1771054200,1771054500,2026-02-14T07:30:00+00:00,2026-02-14T07:35:00+00:00,83305302945212441319638592015683623565332653757779247853683618237040174483681,68959.92,0.0010059424635749093,0.00022481877431124956,0.00030477945337400807,Trend,0.5488082560841098,0.505,0.03,0.013808256084109766,SKIP,1.0,0.0,
btc-updown-5m-1771054500,1771054500,1771054800,2026-02-14T07:35:00+00:00,2026-02-14T07:40:00+00:00,47366221766565734162977763331509942474947441617908310197403517304386169551130,68992.71,0.0011735283806093395,0.0011096078369917041,0.0002996636664151021,Trend,0.5823435843557693,0.495,0.03,0.05734358435576928,SKIP,0.0,0.0,
btc-updown-5m-1771054800,1771054800,1771055100,2026-02-14T07:40:00+00:00,2026-02-14T07:45:00+00:00,94760932034633200922792425024366227829013119373280698360669059544173384914624,68967.21,0.00010571357971424777,0.00032286628679851554,0.00030414220380367476,Chop,0.5113997017997913,0.505,0.03,-0.023600298200208675,SKIP,1.0,0.0,
btc-updown-5m-1771055100,1771055100,1771055400,2026-02-14T07:45:00+00:00,2026-02-14T07:50:00+00:00,9235973500399338185806512588980681342355263194272176138460152733906740232673,69147.28,0.0022418343066017976,0.0029183679359823097,0.0003794011291357308,Trend,0.6766805118671024,0.495,0.03,0.15168051186710244,TRADE,1.0,0.475,1
btc-updown-5m-1771055400,1771055400,1771055700,2026-02-14T07:50:00+00:00,2026-02-14T07:55:00+00:00,45518496426378147132879463631255329119283332121387526084932217854308931991940,69271.3,0.004409196776265075,0.0051033392832632056,0.0004073796310988404,Trend,0.8005540771949007,0.5,0.03,0.27055407719490066,TRADE,1.0,0.47,1
btc-updown-5m-1771055700,1771055700,1771056000,2026-02-14T07:55:00+00:00,2026-02-14T08:00:00+00:00,18675227254852147813273980783115031958801014102887063378043641402235751387530,69321.44,0.0032982818222540224,0.006253681560711851,0.00040967797678958607,Trend,0.7904674523370758,0.505,0.03,0.2554674523370758,TRADE,0.0,-0.535,0
btc-updown-5m-1771056000,1771056000,1771056300,2026-02-14T08:00:00+00:00,2026-02-14T08:05:00+00:00,52293907300702401168562038757562191822913511797283281675619094234997581647515,69197.53,0.00043994905092150765,0.003731053718789503,0.00044599482279311084,Trend,0.6245901899464985,0.495,0.03,0.09959018994649851,SKIP,1.0,0.0,
btc-updown-5m-1771056300,1771056300,1771056600,2026-02-14T08:05:00+00:00,2026-02-14T08:10:00+00:00,53908628771755221228891217323280520228815547533165318305081891754814801462260,69377.04,0.0010605518852283737,0.006048730915000994,0.0005753471294190102,Trend,0.7096599653638591,0.5,0.03,0.17965996536385911,TRADE,1.0,0.47,1
btc-updown-5m-1771056600,1771056600,1771056900,2026-02-14T08:10:00+00:00,2026-02-14T08:15:00+00:00,113864699059691019409308959293278310557393923760197450962963555514301973620414,69540.08,0.00450916335490079,0.007736111980597645,0.0009204717062048213,Trend,0.8459475163905,0.505,0.03,0.3109475163905,TRADE,1.0,0.46499999999999997,1
btc-updown-5m-1771056900,1771056900,1771057200,2026-02-14T08:15:00+00:00,2026-02-14T08:20:00+00:00,16983546233488848655564237687078873059781785995051767129208821891420306318763,69553.79,0.0016177657580594372,0.008505201239835381,0.0009270484242383091,Trend,0.7815530861466834,0.495,0.03,0.2565530861466834,TRADE,1.0,0.475,1
btc-updown-5m-1771057200,1771057200,1771057500,2026-02-14T08:20:00+00:00,2026-02-14T08:25:00+00:00,16723976309922405193341200002485537810499484276467316190129417624948808811594,69477.2,-0.0016285261802144882,0.004348303756772583,0.0009899808928527383,Trend,0.5471253360788552,0.505,0.03,0.012125336078855159,SKIP,0.0,0.0,
btc-updown-5m-1771057500,1771057500,1771057800,2026-02-14T08:25:00+00:00,2026-02-14T08:30:00+00:00,99201066796692330355577324436889010406445958185343491032330240640766034914327,69477.2,-0.00038860955329194177,0.00408732616724064,0.000989424144034051,Trend,0.5941028028752537,0.505,0.03,0.05910280287525374,SKIP,0.0,0.0,
btc-updown-5m-1771057800,1771057800,1771058100,2026-02-14T08:30:00+00:00,2026-02-14T08:35:00+00:00,55508195645982133625987521576912377473838072946356775983491589437211342506726,69480.17,-0.0023097019543942034,0.002289767783242759,0.0009670537902171497,Trend,0.45520632447562925,0.505,0.03,-0.07979367552437075,SKIP,1.0,0.0,
btc-updown-5m-1771058100,1771058100,1771058400,2026-02-14T08:35:00+00:00,2026-02-14T08:40:00+00:00,41936057025096047746203593996061889004389015838223793406960881728187475149556,69607.69,0.0018781701047250788,0.005485792437502153,0.0009800711666756439,Trend,0.7225534039352919,0.505,0.03,0.18755340393529188,TRADE,1.0,0.46499999999999997,1
btc-updown-5m-1771058400,1771058400,1771058700,2026-02-14T08:40:00+00:00,2026-02-14T08:45:00+00:00,109596128391253911284405210345861520220940485929512368346861308490782743541777,69619.23,0.0020014343660931986,0.003490924374980575,0.0009955067869575674,Trend,0.6768534489395219,0.505,0.03,0.14185344893952193,TRADE,0.0,-0.535,0
btc-updown-5m-1771058700,1771058700,1771059000,2026-02-14T08:45:00+00:00,2026-02-14T08:50:00+00:00,27484540783530420626465263967628580468117281696020109279184459425799887670294,69750.0,0.0034614023427048117,0.003018690803921972,0.0009909088608651617,Trend,0.7202413231465105,0.495,0.03,0.19524132314651046,TRADE,1.0,0.475,1
btc-updown-5m-1771059000,1771059000,1771059300,2026-02-14T08:50:00+00:00,2026-02-14T08:55:00+00:00,69749652112103654114080895432548367237472539565727101836395027663531504092687,69858.1,0.002378022156514558,0.005091634017565258,0.0009825315392622603,Trend,0.7310072222064312,0.505,0.03,0.19600722220643121,TRADE,0.0,-0.535,0
btc-updown-5m-1771059300,1771059300,1771059600,2026-02-14T08:55:00+00:00,2026-02-14T09:00:00+00:00,77843958592802253253894598702259898413060590470828868708185017251995510329234,69730.29,0.0006077091674684496,0.0012818594558205712,0.001014729898725223,Chop,0.5554266722111513,0.495,0.03,0.03042667221115128,SKIP,0.0,0.0,
btc-updown-5m-1771059600,1771059600,1771059900,2026-02-14T09:00:00+00:00,2026-02-14T09:05:00+00:00,5788022810995088089002218323846551102835146992423279177289723779901096745236,69785.74,-0.0005646960830885627,0.004440881325096696,0.0009416992064693638,Trend,0.5971472195600025,0.505,0.03,0.06214721956000249,SKIP,1.0,0.0,
btc-updown-5m-1771059900,1771059900,1771060200,2026-02-14T09:05:00+00:00,2026-02-14T09:10:00+00:00,47384659035891627906619492437464622388727099060255911252998663191643602964873,69867.67,0.0020086734652169733,0.005577130856185298,0.0006429914263737958,Trend,0.7320595815098319,0.495,0.03,0.20705958150983186,TRADE,0.0,-0.525,0
btc-updown-5m-1771060200,1771060200,1771060500,2026-02-14T09:10:00+00:00,2026-02-14T09:15:00+00:00,44968933529111863473772829531935045611583145742771521681919818300597883556184,69779.56,0.0003816326594978698,0.0024691237419313204,0.0006101444268324691,Trend,0.5843321216688294,0.495,0.03,0.059332121668829424,SKIP,0.0,0.0,
btc-updown-5m-1771060500,1771060500,1771060800,2026-02-14T09:15:00+00:00,2026-02-14T09:20:00+00:00,34981713159478781279409182604953168002240295639540729388025975703653725423850,69689.28,-0.0028773630934615865,-4.433770870464741e-05,0.0006162330749661802,Trend,0.3663528752749888,0.495,0.03,-0.15864712472501122,SKIP,1.0,0.0,
btc-updown-5m-1771060800,1771060800,1771061100,2026-02-14T09:20:00+00:00,2026-02-14T09:25:00+00:00,53591098648763209657979866071135587990427232193140172802286676359277909395960,69671.95,-0.0025995819252681612,-0.00022945146606436119,0.0005093057872317034,Trend,0.3738275648899432,0.495,0.03,-0.15117243511005682,SKIP,0.0,0.0,
btc-updown-5m-1771061100,1771061100,1771061400,2026-02-14T09:25:00+00:00,2026-02-14T09:30:00+00:00,98046563492580967125259123992434929211506580126323884524613304345277128053344,69598.76,-0.0018072487008563714,-0.0037123826728756013,0.0005605008507438146,Trend,0.3114796814763974,0.505,0.03,-0.22352031852360263,SKIP,0.0,0.0,
btc-updown-5m-1771061400,1771061400,1771061700,2026-02-14T09:30:00+00:00,2026-02-14T09:35:00+00:00,97239062507531210458817976233540901919635821109689272991557228403303878303443,69602.55,-0.0009960967074984148,-0.001793550646580281,0.0005581627517193381,Trend,0.3972707638277709,0.495,0.03,-0.12772923617222912,SKIP,1.0,0.0,
btc-updown-5m-1771061700,1771061700,1771062000,2026-02-14T09:35:00+00:00,2026-02-14T09:40:00+00:00,97424741175905132894209137081301750735378371675956858631592402342781948969838,69641.84,-0.0005672965385152278,-0.0017564837528837515,0.0005165012954774928,Trend,0.41737674533497887,0.505,0.03,-0.11762325466502113,SKIP,1.0,0.0,
btc-updown-5m-1771062000,1771062000,1771062300,2026-02-14T09:40:00+00:00,2026-02-14T09:45:00+00:00,114602958607663966200365094002596108583580758627754543998897672183543672048769,69686.99,0.0012676949991639289,-0.0025860315651000387,0.0005080931121155667,Trend,0.4744067839342603,0.505,0.03,-0.060593216065739725,SKIP,1.0,0.0,
btc-updown-5m-1771062300,1771062300,1771062600,2026-02-14T09:45:00+00:00,2026-02-14T09:50:00+00:00,40243654863763968054854579294339321925022350900365495083432982402888909093063,69716.03,0.0011955576095051784,-0.000910438529563655,0.00046908865504268437,Trend,0.5217822543412746,0.505,0.03,-0.013217745658725438,SKIP,0.0,0.0,
btc-updown-5m-1771062600,1771062600,1771062900,2026-02-14T09:50:00+00:00,2026-02-14T09:55:00+00:00,87010758162778652685014544787974899015480780838766483906306289807975930229556,69716.03,0.00026327992552988596,0.00011734689851993734,0.0004488231211322724,Chop,0.5108780556080698,0.5,0.03,-0.01912194439193024,SKIP,1.0,0.0,
btc-updown-5m-1771062900,1771062900,1771063200,2026-02-14T09:55:00+00:00,2026-02-14T10:00:00+00:00,22304846297209446668857825837005845178023059902223464592957726890495407361701,69731.12,-0.0002858737917388256,0.0008492657375026572,0.0003798110322429803,Chop,0.5088146278360947,0.495,0.03,-0.016185372163905337,SKIP,0.0,0.0,
btc-updown-5m-1771063200,1771063200,1771063500,2026-02-14T10:00:00+00:00,2026-02-14T10:05:00+00:00,80817404543249177701932779109677950481457947529665000586998462574971190961593,69738.41,0.00032101655817183875,0.0020065012652525525,0.000374926845095433,Trend,0.5704202729939449,0.505,0.03,0.03542027299394493,SKIP,0.0,0.0,
btc-updown-5m-1771063500,1771063500,1771063800,2026-02-14T10:05:00+00:00,2026-02-14T10:10:00+00:00,91031674906619830902926014970583321556718975575559642064778733412453307847961,69629.85,-0.0014522927496358803,0.0003922270089242838,0.0004318897042072255,Trend,0.44235223476161317,0.505,0.03,-0.09264776523838683,SKIP,1.0,0.0,
btc-updown-5m-1771063800,1771063800,1771064100,2026-02-14T10:10:00+00:00,2026-02-14T10:15:00+00:00,91552054646078474323750409844682623082785312801323069681332683112818601935175,69665.36,-0.0010474858833174274,0.0005954851710404962,0.00041562150482986375,Trend,0.4666211934402091,0.505,0.03,-0.06837880655979092,SKIP,0.0,0.0,
btc-updown-5m-1771064100,1771064100,1771064400,2026-02-14T10:15:00+00:00,2026-02-14T10:20:00+00:00,51841472500893780615289225101361022313753495638555572383792633544871990625053,69647.74,0.0002569300379075844,-0.0005632328215065682,0.000409958705455565,Chop,0.4905663996087822,0.505,0.03,-0.044433600391217826,SKIP,0.0,0.0,
btc-updown-5m-1771064400,1771064400,1771064700,2026-02-14T10:20:00+00:00,2026-02-14T10:25:00+00:00,58413954951507168336530314810202155181485947543534837425699170184442034562261,69630.76,-8.443830719007488e-05,-0.0012231046432219976,0.0003873788523079985,Chop,0.4557494245384757,0.495,0.03,-0.06925057546152427,SKIP,1.0,0.0,
btc-updown-5m-1771064700,1771064700,1771065000,2026-02-14T10:25:00+00:00,2026-02-14T10:30:00+00:00,47423273631437654861617477131372101906602808039935548467164755411341675492578,69627.52,-7.783672497525243e-05,-0.0012695788902494128,0.00034064649817511125,Chop,0.45512459499151053,0.495,0.03,-0.06987540500848946,SKIP,0.0,0.0,
btc-updown-5m-1771065000,1771065000,1771065300,2026-02-14T10:30:00+00:00,2026-02-14T10:35:00+00:00,29866733670415451544909858964522266831771989995796098584017424698152074575942,69619.45,-0.000156540933659083,-0.001601437062820707,0.00033652936245034807,Trend,0.44181209392946214,0.505,0.03,-0.09318790607053787,SKIP,1.0,0.0,
btc-updown-5m-1771065300,1771065300,1771065600,2026-02-14T10:35:00+00:00,2026-02-14T10:40:00+00:00,86634020309796194169498087310188942188683604207160331308479916398694531476347,69660.33,0.000675014300420081,-0.0011196125635786899,0.0003411198733764914,Chop,0.4933764553636474,0.5,0.03,-0.03662354463635262,SKIP,1.0,0.0,
btc-updown-5m-1771065600,1771065600,1771065900,2026-02-14T10:40:00+00:00,2026-02-14T10:45:00+00:00,7748554060630581632407304657189366678809675462381155077488442962126981786362,69645.43,0.00037317157777023416,0.00022375461098921213,0.00032168133824281753,Chop,0.5202774182426443,0.505,0.03,-0.014722581757355718,SKIP,0.0,0.0,
btc-updown-5m-1771065900,1771065900,1771066200,2026-02-14T10:45:00+00:00,2026-02-14T10:50:00+00:00,16089024394425565565919642267623741009768157725118833437607360251064815838914,69609.69,-0.00021644598846721244,-0.0007991058971057963,0.00031324162728204593,Chop,0.4632208884792343,0.495,0.03,-0.06177911152076568,SKIP,1.0,0.0,
btc-updown-5m-1771066200,1771066200,1771066500,2026-02-14T10:50:00+00:00,2026-02-14T10:55:00+00:00,12390767560981378729217680043942657356462073597284408570690922560291525658212,69630.4,-0.00035603946295470994,-0.0004533319322821681,0.00031599935541862457,Chop,0.4672651635000151,0.5,0.03,-0.06273483649998488,SKIP,1.0,0.0,
btc-updown-5m-1771066500,1771066500,1771066800,2026-02-14T10:55:00+00:00,2026-02-14T11:00:00+00:00,64170216677955408607303565328300092953095340671403671191453712851205087389666,69631.4,-0.00020144896800836518,1.5079631223860837e-05,0.00032379959758188805,Chop,0.488151408032817,0.505,0.03,-0.04684859196718302,SKIP,1.0,0.0,
